row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
047_Rodenkirchen_2009__ai__46,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0417,,Figure 1,1,"element='Ca'->ca | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__47,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Ca'->ca | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__48,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1667,,Figure 1,1,"element='Mg'->mg | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__49,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1765,,Figure 1,1,"element='Mg'->mg | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__50,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1538,,Figure 1,1,"element='Mg'->mg | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__51,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1667,,Figure 1,1,"element='Mg'->mg | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__52,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1875,,Figure 1,1,"element='Mg'->mg | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__53,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='Mg'->mg | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__54,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mg'->mg | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__55,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mg'->mg | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__56,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mg'->mg | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__57,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0625,,Figure 1,1,"element='Mg'->mg | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__58,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mg'->mg | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__59,ai,047_Rodenkirchen_2009,mineral_concentration,na,mg,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mg'->mg | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__60,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.3,,Figure 1,1,"element='S'->s | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__61,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1875,,Figure 1,1,"element='S'->s | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__62,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0714,,Figure 1,1,"element='S'->s | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__63,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1429,,Figure 1,1,"element='S'->s | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__64,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='S'->s | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__65,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1733,,Figure 1,1,"element='S'->s | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__66,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='S'->s | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__67,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='S'->s | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__68,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='S'->s | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__69,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='S'->s | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__70,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='S'->s | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__71,ai,047_Rodenkirchen_2009,mineral_concentration,na,s,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0556,,Figure 1,1,"element='S'->s | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__72,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2667,,Figure 1,1,"element='Cu'->cu | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__73,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.5,,Figure 1,1,"element='Cu'->cu | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__74,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1667,,Figure 1,1,"element='Cu'->cu | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__75,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='Cu'->cu | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__76,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='Cu'->cu | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__77,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.375,,Figure 1,1,"element='Cu'->cu | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__78,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__79,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__80,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__81,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__82,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__83,ai,047_Rodenkirchen_2009,mineral_concentration,na,cu,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Cu'->cu | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__84,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.3846,,Figure 1,1,"element='Zn'->zn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__85,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.4545,,Figure 1,1,"element='Zn'->zn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__86,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1538,,Figure 1,1,"element='Zn'->zn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__87,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2727,,Figure 1,1,"element='Zn'->zn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__88,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2222,,Figure 1,1,"element='Zn'->zn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__89,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.375,,Figure 1,1,"element='Zn'->zn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__90,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.25,,Figure 1,1,"element='Zn'->zn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__91,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Zn'->zn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
