paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_climate,mod_region,mod_soil_type,mod_irrigation,mod_residue_management,mod_crop_rotation,mod_study_duration_years,mod_n_fertilizer_rate,mod_previous_crop,mod_soil_moisture_pct,p_value,significance,mod_precipitation_mm,mod_country,mod_row_spacing_cm,mod_seeding_rate_kg_ha,mod_n_fertilizer_kg_ha,mod_cover_crop,mod_latitude,mod_longitude,mod_altitude_m,mod_soil_clay_pct,mod_soil_silt_pct,mod_soil_sand_pct,mod_soil_texture,mod_irrigation_m3_ha,mod_tillage_type_treatment,mod_tillage_type_control,mod_num_sites,mod_num_site_years,mod_cultivar,mod_season,mod_N_fertilizer_rate_kg_ha,mod_wheat_genotypes_pooled,mod_n_fertilizer_rate_kg_ha,mod_rainfall_mm,mod_rice_genotypes_pooled,mod_elevation_m,mod_annual_rainfall_mm,mod_soil_pH,mod_N_rate_kg_ha,mod_years,mod_experimental_design,mod_soil_N_kg_ha,mod_soil_P_kg_ha,mod_soil_K_kg_ha,mod_weed_control_treatment,mod_weed_control_control,mod_year_of_measurement,mod_N_fertilizer_kg_ha,mod_crop_year,mod_mean_annual_rainfall_mm,mod_in_crop_rainfall_mm,mod_fallow_rainfall_mm,mod_years_no_till,mod_fertiliser,mod_S_rate_kg_ha,mod_aridity_index,mod_rotation_includes_legume,mod_preceding_crop,mod_mean_precipitation_mm,mod_farming_system,mod_years_averaged,mod_N_fertilizer_rate_kg_ha_yr,mod_mean_temp_C,mod_hybrid,mod_year,mod_climate_character,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_N_fertilizer_rate,mod_study_type,mod_survey_years,mod_total_sample_size,mod_regression_coefficient_notill_on_yield,mod_regression_t_ratio,mod_regression_significant,mod_sample_mean_yield_bu_acre,mod_sample_sd_yield_bu_acre,mod_yield_equation_R_squared,mod_yield_equation_std_dev_residuals,mod_model_type,mod_irrigation_depth_mm,mod_irrigation_depth_pct_NID,mod_residue_management_treatment,mod_residue_management_control,mod_aridity_index_or_precipitation_mm,mod_year_of_experiment,mod_soil_moisture_field_capacity_pct,mod_seeding_method,mod_seeder_type,mod_seeder_power_hp,mod_mean_annual_precipitation_mm,mod_mean_annual_water_deficit_mm,mod_years_under_notill,mod_experiment_established,mod_data_period,mod_sowing_date,mod_harvest_date,mod_days_to_maturity,mod_study_duration_years_notill,mod_variety,mod_tillage_class,mod_comparison_baseline,mod_n_observation_pairs,mod_n_experiments,mod_analysis_type,mod_koppen_class,mod_soil_texture_class,mod_crop_class,mod_outcome_category,mod_analysis,mod_mean_difference_g_C_per_m2,mod_precipitation_fallow_mm,mod_precipitation_growing_mm,mod_year_of_observation,mod_tillage_depth_cm,mod_study_year,mod_K_rate_kg_ha,mod_P_rate_kg_ha,mod_P_fertilizer_kg_ha,mod_K_fertilizer_kg_ha,mod_growing_season,mod_tillage_history,mod_cropping_system,mod_rotation,mod_pooled_n_observations,mod_number_of_studies,mod_regression_equation,mod_r_squared,mod_study_duration,mod_rotation_type,mod_rotation_diversity,mod_includes_legume,mod_period,mod_years_in_period,mod_n_rotations_pooled,mod_plot_size_m2,mod_bed_type,mod_year_of_data,mod_koppen_climate,mod_clay_content_g_kg,mod_mean_annual_temp_C,mod_site,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_nutrient_treatment,mod_study_duration_seasons,mod_n_farms,mod_n_cropping_systems,mod_n_weather_repetitions,mod_n_simulated_years,mod_total_data_points,mod_simulation_condition,mod_soil_organic_carbon_pct,mod_seed_rate_kg_ha,mod_num_varieties_tested,mod_num_farms,mod_aridity_index_or_precipitation,mod_fertilizer_type,mod_cover_crop_treatment,mod_weed_control,mod_pre_crop,mod_rainfall_oct_jun_mm,mod_temperature_oct_jun_C,mod_harvest_year,mod_planting_system,mod_planting_geometry,mod_residue_amount_t_ha,mod_n_fertilizer_rate_treatment,mod_n_fertilizer_rate_control,mod_clay_pct,mod_biochar,mod_sampling_depth_cm,mod_baseline_SOC_g_kg,mod_crop_variety,mod_residue_pct,mod_NPK_pct_of_recommended,mod_soil_organic_matter_pct,mod_planting_season,mod_tillage_type,mod_cover_crop_species,mod_insect_exclusion,mod_study_duration_years_under_notill,mod_elevation_masl,mod_seasonal_rainfall_mm,mod_plant_population
HarsimranjeetKaur_2025_Wheat_productivity_and_micronutrient_uptake,Grain yield,t ha-1,table,Table 2,4.21,4.75,-11.36842105263158,3.0,3.0,LSD,0.44,,,,,,,"T4: Zero tillage sowing without rice residue, 0.90 IW/CPE (I3)","T5: Conventional sowing without rice residue (two disc harrowings, two cultivator passes, planking), 0.90 IW/CPE (I3)",high,"LSD(P<0.05) for T×I = 0.44. Difference (0.54) > LSD, significant yield penalty for zero tillage under high irrigation.",Wheat productivity and micronutrient uptake after 3 consecutive cycles of rice residue management and irrigation under rice-wheat cropping system in northwest India,"Harsimranjeet Kaur, Jagdish Singh, Vicky Singh, M.S. Kahlon",2025,Journal of Natural Resource Conservation and Management,10.51396/ANRCM.6.1.2025.25-32,wheat,semi-arid subtropical,"Gurdaspur, Punjab, India",silt loam (Typic Haplustalfs),0.90 IW/CPE,,rice-wheat rotation,3,,,,,,,,,,142.0,,32.05,75.42,,,,,,,,,,,Unnat PBW 343,rabi 2021-22,,,,,,,,,,,"split-plot RCBD, 3 reps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,removed,removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarsimranjeetKaur_2025_Wheat_productivity_and_micronutrient_uptake,Grain yield,t ha-1,table,Table 2,4.44,4.37,1.601830663615567,3.0,3.0,LSD,0.44,,,,,,,"T3: Rice residue retention with Happy Seeder (direct sowing, no-till), Rainfed (I1)","T5: Conventional sowing without rice residue (two disc harrowings, two cultivator passes, planking), Rainfed (I1)",high,"LSD(P<0.05) for T×I = 0.44. Happy Seeder is direct sowing (no-till) with rice residue retained on surface. T3 vs T5 confounds tillage with residue management. Difference (0.07) < LSD, not significant.",Wheat productivity and micronutrient uptake after 3 consecutive cycles of rice residue management and irrigation under rice-wheat cropping system in northwest India,"Harsimranjeet Kaur, Jagdish Singh, Vicky Singh, M.S. Kahlon",2025,Journal of Natural Resource Conservation and Management,10.51396/ANRCM.6.1.2025.25-32,wheat,semi-arid subtropical,"Gurdaspur, Punjab, India",silt loam (Typic Haplustalfs),rainfed,,rice-wheat rotation,3,,,,,ns,,,,,142.0,,32.05,75.42,,,,,,,,,,,Unnat PBW 343,rabi 2021-22,,,,,,,,,,,"split-plot RCBD, 3 reps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retained (surface),removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarsimranjeetKaur_2025_Wheat_productivity_and_micronutrient_uptake,Grain yield,t ha-1,table,Table 2,4.24,4.53,-6.401766004415012,3.0,3.0,LSD,0.44,,,,,,,"T3: Rice residue retention with Happy Seeder (direct sowing, no-till), 0.60 IW/CPE (I2)","T5: Conventional sowing without rice residue (two disc harrowings, two cultivator passes, planking), 0.60 IW/CPE (I2)",high,"LSD(P<0.05) for T×I = 0.44. Difference (0.29) < LSD, not significant. Happy Seeder is direct sowing with residue retained.",Wheat productivity and micronutrient uptake after 3 consecutive cycles of rice residue management and irrigation under rice-wheat cropping system in northwest India,"Harsimranjeet Kaur, Jagdish Singh, Vicky Singh, M.S. Kahlon",2025,Journal of Natural Resource Conservation and Management,10.51396/ANRCM.6.1.2025.25-32,wheat,semi-arid subtropical,"Gurdaspur, Punjab, India",silt loam (Typic Haplustalfs),0.60 IW/CPE,,rice-wheat rotation,3,,,,,ns,,,,,142.0,,32.05,75.42,,,,,,,,,,,Unnat PBW 343,rabi 2021-22,,,,,,,,,,,"split-plot RCBD, 3 reps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retained (surface),removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarsimranjeetKaur_2025_Wheat_productivity_and_micronutrient_uptake,Grain yield,t ha-1,table,Table 2,4.49,4.75,-5.473684210526312,3.0,3.0,LSD,0.44,,,,,,,"T3: Rice residue retention with Happy Seeder (direct sowing, no-till), 0.90 IW/CPE (I3)","T5: Conventional sowing without rice residue (two disc harrowings, two cultivator passes, planking), 0.90 IW/CPE (I3)",high,"LSD(P<0.05) for T×I = 0.44. Difference (0.26) < LSD, not significant. Happy Seeder is direct sowing with residue retained.",Wheat productivity and micronutrient uptake after 3 consecutive cycles of rice residue management and irrigation under rice-wheat cropping system in northwest India,"Harsimranjeet Kaur, Jagdish Singh, Vicky Singh, M.S. Kahlon",2025,Journal of Natural Resource Conservation and Management,10.51396/ANRCM.6.1.2025.25-32,wheat,semi-arid subtropical,"Gurdaspur, Punjab, India",silt loam (Typic Haplustalfs),0.90 IW/CPE,,rice-wheat rotation,3,,,,,ns,,,,,142.0,,32.05,75.42,,,,,,,,,,,Unnat PBW 343,rabi 2021-22,,,,,,,,,,,"split-plot RCBD, 3 reps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retained (surface),removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JorgeLampurlanés_2016_Longterm_analysis_of_soil_water,Grain yield,kg/ha,table,Table 4,3304.0,3146.0,5.022250476795931,4.0,4.0,SD,,,,,,1040.0,1053.0,"No-tillage (NT), direct seeding without soil disturbance","Subsoiler 50 cm depth (Sub-50), most intensive tillage at this site",high,"Tillage effect on yield not significant at El Canós (P>0.05). SD values are temporal (across 8 years of data), not within-year spatial variability. Mean is averaged over all years and replicates (4 blocks). Only 3 tillage systems at this site: NT, MT, Sub-50. Sub-50 is the only intensive tillage system available. No LSD significance letters shown for yield, confirming NS result.",Long-term analysis of soil water conservation and crop yield under different tillage systems in Mediterranean rainfed conditions,"Lampurlanés, J., Plaza-Bonilla, D., Álvaro-Fuentes, J., Cantero-Martínez, C.",2016,Field Crops Research,10.1016/j.fcr.2016.02.010,barley (monoculture),"Temperate Continental Mediterranean, semi-arid","El Canós, Ebro Valley, NE Spain",Fluventic Xerochrept,rainfed,"removed (straw cut and removed, stubble left 20-25 cm)",monoculture (barley every year),8,,,,NS,ns,,,,,,,,,,,,,"loamy fine (sand 24.9%, silt 52.7%, clay 22.6%)",,,,,,,,,,50,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,415.0,8.0,1992.0,1992-93 to 1999-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JorgeLampurlanés_2016_Longterm_analysis_of_soil_water,Grain yield,kg/ha,table,Table 6,4393.0,4219.0,4.124200047404599,3.0,3.0,SD,,,,,,1656.0,1738.0,"No-tillage (NT), direct seeding without soil disturbance","Subsoiler 50 cm depth (Sub-50), most intensive tillage at this site",high,"Significant tillage effect on yield (P<0.0001). NT ranked 'a', Sub-50 ranked 'c' by LSD(0.05). SD values are temporal (across 19 years), not within-year spatial variability. Mean averaged over all years and replicates (3 blocks). Selvanera is the wettest site (lowest water deficit). Yield ranking: NT(a) >= MT(ab) >= Sub-25(bc) >= Sub-50(c). Differences mainly in less-productive years. TIL*YEAR interaction significant (P<0.0001). Canola has ~1800 kg/ha lower intercept than cereals.",Long-term analysis of soil water conservation and crop yield under different tillage systems in Mediterranean rainfed conditions,"Lampurlanés, J., Plaza-Bonilla, D., Álvaro-Fuentes, J., Cantero-Martínez, C.",2016,Field Crops Research,10.1016/j.fcr.2016.02.010,barley/wheat/canola/pea (rotation),"Temperate Continental Mediterranean, semi-arid","Selvanera, Ebro Valley, NE Spain",Fluventic Xerochrept,rainfed,"removed (straw cut and removed, stubble left 20-25 cm)","rotation (barley-wheat-canola, pea added from 2011, includes legume)",19,,,,<0.0001,*,,,,,,,,,,,,,"loamy (sand 36.5%, silt 46.4%, clay 17.1%)",,,,,,,,,,60,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,350.0,27.0,1987.0,1995-96 to 2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1 of 3-year experiment. Bars appear similar with no significant separation in year 1.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),9.5,10.5,-9.523809523809524,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1. Rice and wheat straw returned to soil under T2/T8.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1. Organic fertilizer = decomposed pig manure at 12500 kg/ha.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.5,11.5,-8.695652173913043,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY values estimated from bar chart. Year 2. Yield gap between tillage types growing over time.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,2,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY values estimated from bar chart. Year 2.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,2,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.3,11.8,-12.71186440677966,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY values estimated from bar chart. Year 2. COC treatment produced highest ERY among all treatments in this year.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.5,12.5,-16.0,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY values estimated from bar chart. Year 3. Text states T1 produced 6.50% higher yield than T7 for rice in 2015; difference became significant by year 3. Significance letters differ between T1(a) and T7(b).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),9.5,11.0,-13.636363636363637,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY values estimated from bar chart. Year 3. Text states straw return decreased rice yield by 14.78% vs organic fertilizer. Significance letters differ: T2(b) vs T8(c).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,12.8,-21.875000000000007,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY values estimated from bar chart. Year 3. Largest yield gap. Text: T3 (COC) increased rice yield by 22.10% vs T8 (NSC). Significance letters: T3(a) vs T9(c).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KiranPariyar_2019_Effects_of_conservation_agriculture_on,Maize equivalent yield,t/ha,table,Table 3,7.37,7.61,-3.153745072273327,3.0,3.0,SE,,0.097,0.097,0.097,0.097,,,Zero tillage (ZT),Conventional tillage (CT),high,Maize equivalent yield = grain yield of maize + soybean seed yield converted to maize price equivalent. Main effect of tillage. LSD(0.05) = Ns.,Effects of Conservation Agriculture on Productivity and Economics of Maize-Wheat Based Cropping Systems in Mid-Western Nepal,"K. Pariyar, A. Chaudhary, P. Sapkota, S. Sharma, C.B. Rana, J. Shrestha",2019,SAARC Journal of Agriculture,10.3329/sja.v17i1.42761,maize,subtropical,"Dailekh, mid-western Nepal",,rainfed,averaged across residue kept and removed,maize(-soybean)-wheat,3,,,,Ns,ns,,,,,,,,,,,,,,,,,,,Arun-2,,,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,averaged across sole maize and maize+soybean intercrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KiranPariyar_2019_Effects_of_conservation_agriculture_on,System yield,t/ha,table,Table 6,10.8,9.7,11.340206185567023,3.0,3.0,SE,,0.2789,0.2789,0.2789,0.2789,,,ZT + Residue Kept + Maize+Soybean intercrop followed by Wheat,CT + Residue Kept + Maize+Soybean intercrop followed by Wheat,high,"System yield = sum of maize, soybean, and wheat yields averaged over 3 years. SEm is pooled across all 8 treatment combinations. LSD(0.05)=0.8**. Factorial combination from split-split plot.",Effects of Conservation Agriculture on Productivity and Economics of Maize-Wheat Based Cropping Systems in Mid-Western Nepal,"K. Pariyar, A. Chaudhary, P. Sapkota, S. Sharma, C.B. Rana, J. Shrestha",2019,SAARC Journal of Agriculture,10.3329/sja.v17i1.42761,maize+soybean+wheat system,subtropical,"Dailekh, mid-western Nepal",,rainfed,retained,maize+soybean intercrop followed by wheat,3,,,,<0.01,**,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize+soybean intercrop (M+S)-W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
