row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::406,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,total fruit yield,t/ha,89.823,60.175,49.27,3.0,3.0,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '0', 'mod_p_fertilization_kg_P2O5_ha': 0.0, 'mod_n_fertilization_kg_N_ha': 0.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::407,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,total fruit yield,t/ha,85.786,86.907,-1.29,3.0,3.0,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,table,Table 7,"Triple interaction. AMF effect negligible at this combination. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '150', 'mod_p_fertilization_kg_P2O5_ha': 22.5, 'mod_n_fertilization_kg_N_ha': 22.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::408,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,total fruit yield,t/ha,104.934,101.795,3.08,3.0,3.0,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,table,Table 7,"Triple interaction. AMF effect minimal at this combination. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '300', 'mod_p_fertilization_kg_P2O5_ha': 45.0, 'mod_n_fertilization_kg_N_ha': 45.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::409,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,total fruit yield,t/ha,109.592,97.916,11.93,3.0,3.0,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '450', 'mod_p_fertilization_kg_P2O5_ha': 67.5, 'mod_n_fertilization_kg_N_ha': 67.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::410,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,4.13,2.56,61.33,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '0', 'mod_p_fertilization_kg_P2O5_ha': 0.0, 'mod_n_fertilization_kg_N_ha': 0.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::411,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,4.76,3.2,48.75,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '150', 'mod_p_fertilization_kg_P2O5_ha': 22.5, 'mod_n_fertilization_kg_N_ha': 22.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::412,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,5.36,3.72,44.09,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,table,Table 7,"Triple interaction. Best yield per plant across all treatments. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '300', 'mod_p_fertilization_kg_P2O5_ha': 45.0, 'mod_n_fertilization_kg_N_ha': 45.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::413,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,4.24,3.43,23.62,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '450', 'mod_p_fertilization_kg_P2O5_ha': 67.5, 'mod_n_fertilization_kg_N_ha': 67.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::414,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,3.23,2.16,49.54,3.0,3.0,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '0', 'mod_p_fertilization_kg_P2O5_ha': 0.0, 'mod_n_fertilization_kg_N_ha': 0.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::415,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,3.08,3.12,-1.28,3.0,3.0,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,table,Table 7,"Triple interaction. AMF effect negligible. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '150', 'mod_p_fertilization_kg_P2O5_ha': 22.5, 'mod_n_fertilization_kg_N_ha': 22.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::416,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,3.77,3.66,3.01,3.0,3.0,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,table,Table 7,"Triple interaction. AMF effect minimal. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '300', 'mod_p_fertilization_kg_P2O5_ha': 45.0, 'mod_n_fertilization_kg_N_ha': 45.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::417,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,yield per plant,kg/plant,3.94,3.52,11.93,3.0,3.0,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '450', 'mod_p_fertilization_kg_P2O5_ha': 67.5, 'mod_n_fertilization_kg_N_ha': 67.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::418,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,140.77,120.14,17.16,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '0', 'mod_p_fertilization_kg_P2O5_ha': 0.0, 'mod_n_fertilization_kg_N_ha': 0.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::419,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,146.86,121.14,21.23,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '150', 'mod_p_fertilization_kg_P2O5_ha': 22.5, 'mod_n_fertilization_kg_N_ha': 22.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::420,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,183.51,146.66,25.12,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,table,Table 7,"Triple interaction. Highest avg fruit weight overall. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '300', 'mod_p_fertilization_kg_P2O5_ha': 45.0, 'mod_n_fertilization_kg_N_ha': 45.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::421,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,158.54,173.14,-8.43,3.0,3.0,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,table,Table 7,"Triple interaction. Negative AMF effect on fruit weight at high NPK+yeast. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '450', 'mod_p_fertilization_kg_P2O5_ha': 67.5, 'mod_n_fertilization_kg_N_ha': 67.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': '5 g/L', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::422,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,120.55,111.32,8.29,3.0,3.0,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '0', 'mod_p_fertilization_kg_P2O5_ha': 0.0, 'mod_n_fertilization_kg_N_ha': 0.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::423,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,139.97,118.08,18.54,3.0,3.0,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '150', 'mod_p_fertilization_kg_P2O5_ha': 22.5, 'mod_n_fertilization_kg_N_ha': 22.5, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
mycorrhiza_yield::EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021::424,mycorrhiza_yield,EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,average fruit weight,g,146.66,134.22,9.27,3.0,3.0,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,table,Table 7,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.","{'mod_crop_species': 'Solanum melongena (eggplant)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'endotrophic mycorrhiza (species unspecified)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy loam', 'mod_climate_zone': 'semi-arid (Mosul, Iraq)', 'mod_soil_sterilized': 'no', 'mod_crop_cultivar': 'Tonkobri (Elton Kobry)', 'mod_amf_dose': '1 g per seedling', 'mod_npk_level_kg_ha': '300', 'mod_p_fertilization_kg_P2O5_ha': 45.0, 'mod_n_fertilization_kg_N_ha': 45.0, 'mod_soil_p_available_mg_kg': 9.6, 'mod_yeast_treatment': 'water spray (control)', 'mod_season': 'spring 2019'}"
