row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
notill_tillage::AHZiaeyan_2020_Effects_of_different_tillage_systems::88,notill_tillage,AHZiaeyan_2020_Effects_of_different_tillage_systems,"Effects of different tillage systems, nitrogen and irrigation on growth indicators and water productivity of wheat (Triticum aestivum)","Abdolhossein Ziaeyan, Seyed Majid Mousavi, Abolfath Moradi, Alidad Karami, Gholamreza Zaraeian, Mohammad Ziaeian",2020,Indian Journal of Agricultural Sciences,10.56093/ijas.v90i8.105978,grain yield,kg/ha,4925.0,5288.0,-6.87,3.0,3.0,,,,,,,"No-tillage, 3395 m3/ha irrigation, 90 kg N/ha","Conventional tillage (moldboard plow + disk + leveler), 3395 m3/ha irrigation, 90 kg N/ha",high,table,Table 7,2-year mean (2015-2017). No numeric variance reported.,"{'mod_crop_species': 'wheat (Triticum aestivum cv. Sirvan)', 'mod_climate': 'semi-arid', 'mod_region': 'Fars province, Iran', 'mod_irrigation': 'irrigated (3395 m3/ha)', 'mod_residue_management': 'not reported', 'mod_crop_rotation': 'after corn', 'mod_study_duration_years': '2', 'mod_n_fertilizer_kg_ha': 90.0, 'mod_soil_texture': 'silty clay loam', 'mod_irrigation_m3_ha': 3395.0}"
notill_tillage::AHZiaeyan_2020_Effects_of_different_tillage_systems::89,notill_tillage,AHZiaeyan_2020_Effects_of_different_tillage_systems,"Effects of different tillage systems, nitrogen and irrigation on growth indicators and water productivity of wheat (Triticum aestivum)","Abdolhossein Ziaeyan, Seyed Majid Mousavi, Abolfath Moradi, Alidad Karami, Gholamreza Zaraeian, Mohammad Ziaeian",2020,Indian Journal of Agricultural Sciences,10.56093/ijas.v90i8.105978,grain yield,kg/ha,5514.0,5385.0,2.39,3.0,3.0,,,,,,,"No-tillage, 3395 m3/ha irrigation, 135 kg N/ha","Conventional tillage (moldboard plow + disk + leveler), 3395 m3/ha irrigation, 135 kg N/ha",high,table,Table 7,2-year mean (2015-2017). NT slightly exceeds CT at lowest irrigation and 135 kg N/ha. No numeric variance reported.,"{'mod_crop_species': 'wheat (Triticum aestivum cv. Sirvan)', 'mod_climate': 'semi-arid', 'mod_region': 'Fars province, Iran', 'mod_irrigation': 'irrigated (3395 m3/ha)', 'mod_residue_management': 'not reported', 'mod_crop_rotation': 'after corn', 'mod_study_duration_years': '2', 'mod_n_fertilizer_kg_ha': 135.0, 'mod_soil_texture': 'silty clay loam', 'mod_irrigation_m3_ha': 3395.0}"
notill_tillage::AHZiaeyan_2020_Effects_of_different_tillage_systems::90,notill_tillage,AHZiaeyan_2020_Effects_of_different_tillage_systems,"Effects of different tillage systems, nitrogen and irrigation on growth indicators and water productivity of wheat (Triticum aestivum)","Abdolhossein Ziaeyan, Seyed Majid Mousavi, Abolfath Moradi, Alidad Karami, Gholamreza Zaraeian, Mohammad Ziaeian",2020,Indian Journal of Agricultural Sciences,10.56093/ijas.v90i8.105978,grain yield,kg/ha,4880.0,5821.0,-16.17,3.0,3.0,,,,,,,"No-tillage, 3395 m3/ha irrigation, 180 kg N/ha","Conventional tillage (moldboard plow + disk + leveler), 3395 m3/ha irrigation, 180 kg N/ha",high,table,Table 7,2-year mean (2015-2017). No numeric variance reported.,"{'mod_crop_species': 'wheat (Triticum aestivum cv. Sirvan)', 'mod_climate': 'semi-arid', 'mod_region': 'Fars province, Iran', 'mod_irrigation': 'irrigated (3395 m3/ha)', 'mod_residue_management': 'not reported', 'mod_crop_rotation': 'after corn', 'mod_study_duration_years': '2', 'mod_n_fertilizer_kg_ha': 180.0, 'mod_soil_texture': 'silty clay loam', 'mod_irrigation_m3_ha': 3395.0}"
notill_tillage::AJRathod_2021_Effect_of_tillage_and_crop::91,notill_tillage,AJRathod_2021_Effect_of_tillage_and_crop,Effect of tillage and crop residue management practices on yield and economics of wheat (Triticum aestivum L.) under conservation agriculture,"AJ Rathod, MP Jagtap, SS Kinge, PN More",2021,International Journal of Chemical Studies,https://doi.org/10.22271/chemi.2021.v9.i1l.11328,Grain yield,kg/ha,1775.0,2032.0,-12.65,15.0,15.0,SE,82.0,,,,,T1 - Zero tillage (direct seeding without soil disturbance using zero-till-seed-drill),T3 - Conventional tillage (one deep ploughing + two passes of cultivator with planking + normal seed drill),high,table,Table 1,Split plot design with 3 reps x 5 residue subplot treatments = 15 plots per tillage level. SE± = 82 is the SE of the tillage main effect mean. CD at 5% = 248; T1 vs T3 difference (257 kg/ha) exceeds CD so is significant. Reduced tillage (T2 = 2207 kg/ha) was at par with T3 and significantly higher than T1. T×R interaction was NS so individual cell means not reported. Paper reports only main effect means averaged over subplot treatments.,"{'mod_crop_species': 'wheat', 'mod_climate': 'semi-arid', 'mod_region': 'Parbhani, Maharashtra, India', 'mod_soil_type': 'deep black clay', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'averaged across 5 residue levels (0 to 5 t/ha soybean residue ± consortia)', 'mod_crop_rotation': 'soybean-wheat', 'mod_study_duration_years': '1'}"
notill_tillage::AnkitSaini_2024_Assessing_the_effect_of_soil::98,notill_tillage,AnkitSaini_2024_Assessing_the_effect_of_soil,"Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,Wheat grain yield,kg/ha,4386.0,4825.0,-9.1,9.0,9.0,SE,66.0,,,66.0,66.0,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (120-60-40 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (120-60-40 NPK kg/ha)",high,table,Table 6,"Split-plot design: 3 replications x 3 genotypes = 9 plots per tillage. SEm± is pooled SE of treatment mean from Error(a) MS. CD(P=0.05)=228. ZT(b) vs CT(a) letters differ, significant at P<0.05. Year 1 of no-till.","{'mod_crop_species': 'wheat', 'mod_climate': 'sub-temperate humid', 'mod_region': 'Malan, Himachal Pradesh, India', 'mod_soil_type': 'silty clay loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (ZT), incorporated (CT)', 'mod_crop_rotation': 'rice-wheat rotation', 'mod_study_duration_years': '1', 'mod_season': '2019-20 (Rabi)', 'mod_wheat_genotypes_pooled': 'HPW 349, HPW 368, HS 562', 'mod_n_fertilizer_rate_kg_ha': '120', 'mod_rainfall_mm': 120.4}"
notill_tillage::AnkitSaini_2024_Assessing_the_effect_of_soil::99,notill_tillage,AnkitSaini_2024_Assessing_the_effect_of_soil,"Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,Wheat grain yield,kg/ha,3918.0,4503.0,-12.99,9.0,9.0,SE,69.0,,,69.0,69.0,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (120-60-40 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (120-60-40 NPK kg/ha)",high,table,Table 6,"Split-plot design: 3 replications x 3 genotypes = 9 plots per tillage. SEm± is pooled SE from Error(a) MS. CD(P=0.05)=240. ZT(b) vs CT(a) letters differ, significant at P<0.05. Year 2 of no-till.","{'mod_crop_species': 'wheat', 'mod_climate': 'sub-temperate humid', 'mod_region': 'Malan, Himachal Pradesh, India', 'mod_soil_type': 'silty clay loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (ZT), incorporated (CT)', 'mod_crop_rotation': 'rice-wheat rotation', 'mod_study_duration_years': '2', 'mod_season': '2020-21 (Rabi)', 'mod_wheat_genotypes_pooled': 'HPW 349, HPW 368, HS 562', 'mod_n_fertilizer_rate_kg_ha': '120', 'mod_rainfall_mm': 84.3}"
notill_tillage::AnkitSaini_2024_Assessing_the_effect_of_soil::104,notill_tillage,AnkitSaini_2024_Assessing_the_effect_of_soil,"Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,Rice grain yield,kg/ha,2778.0,3421.0,-18.8,9.0,9.0,SE,69.0,,,69.0,69.0,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (60-30-30 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (60-30-30 NPK kg/ha)",high,table,Table 9,"Split-plot design: 3 reps x 3 genotypes = 9 plots per tillage. SEm± pooled from Error(a). CD(P=0.05)=238, diff=643 > CD, significant. Year 1 of no-till for rice.","{'mod_crop_species': 'rice', 'mod_climate': 'sub-temperate humid', 'mod_region': 'Malan, Himachal Pradesh, India', 'mod_soil_type': 'silty clay loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (ZT), incorporated (CT)', 'mod_crop_rotation': 'rice-wheat rotation', 'mod_study_duration_years': '1', 'mod_season': '2020 (Kharif)', 'mod_n_fertilizer_rate_kg_ha': '60', 'mod_rainfall_mm': 300.2, 'mod_rice_genotypes_pooled': 'Sukara Dhan 1 (HPR 1156), Him Palam Dhan 1 (HPR 2656), Him Palam Lal Dhan 1 (HPR 2795)'}"
notill_tillage::AnkitSaini_2024_Assessing_the_effect_of_soil::105,notill_tillage,AnkitSaini_2024_Assessing_the_effect_of_soil,"Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,Rice grain yield,kg/ha,3051.0,3587.0,-14.94,9.0,9.0,SE,66.0,,,66.0,66.0,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (60-30-30 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (60-30-30 NPK kg/ha)",high,table,Table 9,"Split-plot design: 3 reps x 3 genotypes = 9 plots per tillage. SEm± pooled from Error(a). CD(P=0.05)=229, diff=536 > CD, significant. Year 2 of no-till for rice.","{'mod_crop_species': 'rice', 'mod_climate': 'sub-temperate humid', 'mod_region': 'Malan, Himachal Pradesh, India', 'mod_soil_type': 'silty clay loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (ZT), incorporated (CT)', 'mod_crop_rotation': 'rice-wheat rotation', 'mod_study_duration_years': '2', 'mod_season': '2021 (Kharif)', 'mod_n_fertilizer_rate_kg_ha': '60', 'mod_rainfall_mm': 249.8, 'mod_rice_genotypes_pooled': 'Sukara Dhan 1 (HPR 1156), Him Palam Dhan 1 (HPR 2656), Him Palam Lal Dhan 1 (HPR 2795)'}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::111,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,9.66,19.69,-50.94,3.0,3.0,,,,,,,No tillage + No weed control (T1: P0W0IC0),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,table,Table 2,T1 vs T9. Weed control confounded: treatment has NO weed control while control has interculture. Not a clean tillage comparison. Year 1979-80 had low rainfall (199.4 mm).,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '1', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 199.4, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'none', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1979-1980', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::112,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,14.61,20.49,-28.7,3.0,3.0,,,,,,,No tillage + No weed control (T1: P0W0IC0),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,table,Table 2,T1 vs T9. Weed control confounded: treatment has NO weed control while control has interculture. Year 1980-81 had higher rainfall (398.1 mm).,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '2', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 398.1, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'none', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1980-1981', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::113,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,15.52,19.69,-21.18,3.0,3.0,,,,,,,No tillage + Weed control by weedicide (T2: P0W),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,table,Table 2,T2 vs T9. Weed control methods differ (weedicide vs interculture). Year 1979-80 low rainfall.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '1', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 199.4, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'weedicide (nitrofen 1.25 kg a.i./ha)', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1979-1980', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::114,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,17.81,20.49,-13.08,3.0,3.0,,,,,,,No tillage + Weed control by weedicide (T2: P0W),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,table,Table 2,T2 vs T9. Weed control methods differ (weedicide vs interculture). Year 1980-81 higher rainfall.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '2', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 398.1, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'weedicide (nitrofen 1.25 kg a.i./ha)', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1980-1981', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::115,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,17.78,19.69,-9.7,3.0,3.0,,,,,,,No tillage + Weed control by interculture (T3: P0IC),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),high,table,Table 2,T3 vs T9. CLEANEST tillage comparison: both have same weed control (interculture). Only tillage intensity differs (0 vs 5 ploughings). Year 1979-80 low rainfall.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '1', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 199.4, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'interculture', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1979-1980', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::116,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,19.05,20.49,-7.03,3.0,3.0,,,,,,,No tillage + Weed control by interculture (T3: P0IC),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),high,table,Table 2,T3 vs T9. CLEANEST tillage comparison: both have same weed control (interculture). Only tillage intensity differs (0 vs 5 ploughings). Year 1980-81 higher rainfall.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '2', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 398.1, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'interculture', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1980-1981', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::117,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,20.78,19.69,5.54,3.0,3.0,,,,,,,No tillage + Weed control by weedicide + interculture (T4: P0WIC),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),high,table,Table 2,T4 vs T9. No-till with more intensive weed control (weedicide+interculture) outperformed conventional tillage (interculture only). Text confirms no-till with effective weed control matches conventional. Year 1979-80.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '1', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 199.4, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'weedicide (nitrofen 1.25 kg a.i./ha) + interculture', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1979-1980', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE::118,notill_tillage,BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,grain yield,q/ha,21.41,20.49,4.49,3.0,3.0,,,,,,,No tillage + Weed control by weedicide + interculture (T4: P0WIC),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),high,table,Table 2,T4 vs T9. No-till with weedicide+interculture outperformed conventional in year 2. Text states average yield of T4 was 21.09 q/ha (highest among all treatments). Year 1980-81.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Jammu, Kashmir, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'not specified', 'mod_study_duration_years': '2', 'mod_cultivar': 'WL 410', 'mod_rainfall_mm': 398.1, 'mod_soil_pH': '7.4', 'mod_soil_N_kg_ha': 234.0, 'mod_soil_P_kg_ha': 19.0, 'mod_soil_K_kg_ha': 178.0, 'mod_weed_control_treatment': 'weedicide (nitrofen 1.25 kg a.i./ha) + interculture', 'mod_weed_control_control': 'interculture', 'mod_year_of_measurement': '1980-1981', 'mod_N_fertilizer_kg_ha': 60.0}"
notill_tillage::BJRadford_1995_Conservation_tillage_increases_in_soil::127,notill_tillage,BJRadford_1995_Conservation_tillage_increases_in_soil,"Conservation tillage increases soil water storage, soil animal populations, grain yield, and response to fertiliser in the semi-arid subtropics","Radford BJ, Key AJ, Robertson LN, Thomas GA",1995,Australian Journal of Experimental Agriculture,,grain yield,t/ha,3.2,4.2,-23.8,4.0,4.0,,,,,,,"No tillage (NT), herbicide-only fallow weed control","Traditional tillage (TT), disc plough + scarifier",medium,figure,Figure 4 (estimated from figure),First crop after treatments imposed April 1983. NT had low establishment (47000 plants/ha). Values estimated from bar chart. NT yield lower than TT in this first year.,"{'mod_crop_species': 'sorghum', 'mod_climate': 'semi-arid subtropical', 'mod_region': 'Biloela, central Queensland, Australia', 'mod_soil_type': 'alluvial clay (Vertisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'sorghum-wheat rotation', 'mod_latitude': '-24.37', 'mod_longitude': '150.52', 'mod_cultivar': 'E57', 'mod_N_rate_kg_ha': '0', 'mod_crop_year': '1983-84', 'mod_mean_annual_rainfall_mm': 688.0, 'mod_in_crop_rainfall_mm': 106.0, 'mod_fallow_rainfall_mm': 528.0, 'mod_years_no_till': '1', 'mod_fertiliser': 'none applied'}"
notill_tillage::BJRadford_1995_Conservation_tillage_increases_in_soil::128,notill_tillage,BJRadford_1995_Conservation_tillage_increases_in_soil,"Conservation tillage increases soil water storage, soil animal populations, grain yield, and response to fertiliser in the semi-arid subtropics","Radford BJ, Key AJ, Robertson LN, Thomas GA",1995,Australian Journal of Experimental Agriculture,,grain yield,t/ha,3.0,1.8,66.7,4.0,4.0,LSD,,,,,,"No tillage (NT), herbicide-only fallow weed control","Traditional tillage (TT), disc plough + scarifier",medium,figure,Figure 4 (estimated from figure),Significant tillage effect. Conservation tillage treatments outyielded TT. LSD bar visible in figure but exact value not stated. Values estimated from bar chart.,"{'mod_crop_species': 'sorghum', 'mod_climate': 'semi-arid subtropical', 'mod_region': 'Biloela, central Queensland, Australia', 'mod_soil_type': 'alluvial clay (Vertisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'sorghum-wheat rotation', 'mod_latitude': '-24.37', 'mod_longitude': '150.52', 'mod_cultivar': 'E57', 'mod_N_rate_kg_ha': '0', 'mod_crop_year': '1984-85', 'mod_mean_annual_rainfall_mm': 688.0, 'mod_in_crop_rainfall_mm': 313.0, 'mod_fallow_rainfall_mm': 448.0, 'mod_years_no_till': '2', 'mod_fertiliser': 'none applied'}"
notill_tillage::BJRadford_1995_Conservation_tillage_increases_in_soil::129,notill_tillage,BJRadford_1995_Conservation_tillage_increases_in_soil,"Conservation tillage increases soil water storage, soil animal populations, grain yield, and response to fertiliser in the semi-arid subtropics","Radford BJ, Key AJ, Robertson LN, Thomas GA",1995,Australian Journal of Experimental Agriculture,,grain yield,t/ha,2.0,1.3,53.8,4.0,4.0,LSD,,,,,,"No tillage (NT), herbicide-only fallow weed control","Traditional tillage (TT), disc plough + scarifier",medium,figure,Figure 4 (estimated from figure),Significant tillage effect. Conservation tillage outyielded TT. Values estimated from bar chart.,"{'mod_crop_species': 'sorghum', 'mod_climate': 'semi-arid subtropical', 'mod_region': 'Biloela, central Queensland, Australia', 'mod_soil_type': 'alluvial clay (Vertisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'sorghum-wheat rotation', 'mod_latitude': '-24.37', 'mod_longitude': '150.52', 'mod_cultivar': 'E57', 'mod_N_rate_kg_ha': '0', 'mod_crop_year': '1985-86', 'mod_mean_annual_rainfall_mm': 688.0, 'mod_in_crop_rainfall_mm': 172.0, 'mod_fallow_rainfall_mm': 458.0, 'mod_years_no_till': '3', 'mod_fertiliser': 'none applied'}"
