paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_climate,mod_region,mod_soil_type,mod_irrigation,mod_residue_management,mod_crop_rotation,mod_study_duration_years,mod_n_fertilizer_rate,mod_previous_crop,mod_soil_moisture_pct,p_value,significance,mod_precipitation_mm,mod_country,mod_row_spacing_cm,mod_seeding_rate_kg_ha,mod_n_fertilizer_kg_ha,mod_cover_crop,mod_latitude,mod_longitude,mod_altitude_m,mod_soil_clay_pct,mod_soil_silt_pct,mod_soil_sand_pct,mod_soil_texture,mod_irrigation_m3_ha,mod_tillage_type_treatment,mod_tillage_type_control,mod_num_sites,mod_num_site_years,mod_cultivar,mod_season,mod_N_fertilizer_rate_kg_ha,mod_wheat_genotypes_pooled,mod_n_fertilizer_rate_kg_ha,mod_rainfall_mm,mod_rice_genotypes_pooled,mod_elevation_m,mod_annual_rainfall_mm,mod_soil_pH,mod_N_rate_kg_ha,mod_years,mod_experimental_design,mod_soil_N_kg_ha,mod_soil_P_kg_ha,mod_soil_K_kg_ha,mod_weed_control_treatment,mod_weed_control_control,mod_year_of_measurement,mod_N_fertilizer_kg_ha,mod_crop_year,mod_mean_annual_rainfall_mm,mod_in_crop_rainfall_mm,mod_fallow_rainfall_mm,mod_years_no_till,mod_fertiliser,mod_S_rate_kg_ha,mod_aridity_index,mod_rotation_includes_legume,mod_preceding_crop,mod_mean_precipitation_mm,mod_farming_system,mod_years_averaged,mod_N_fertilizer_rate_kg_ha_yr,mod_mean_temp_C,mod_hybrid,mod_year,mod_climate_character,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_N_fertilizer_rate,mod_study_type,mod_survey_years,mod_total_sample_size,mod_regression_coefficient_notill_on_yield,mod_regression_t_ratio,mod_regression_significant,mod_sample_mean_yield_bu_acre,mod_sample_sd_yield_bu_acre,mod_yield_equation_R_squared,mod_yield_equation_std_dev_residuals,mod_model_type,mod_irrigation_depth_mm,mod_irrigation_depth_pct_NID,mod_residue_management_treatment,mod_residue_management_control,mod_aridity_index_or_precipitation_mm,mod_year_of_experiment,mod_soil_moisture_field_capacity_pct,mod_seeding_method,mod_seeder_type,mod_seeder_power_hp,mod_mean_annual_precipitation_mm,mod_mean_annual_water_deficit_mm,mod_years_under_notill,mod_experiment_established,mod_data_period,mod_sowing_date,mod_harvest_date,mod_days_to_maturity,mod_study_duration_years_notill,mod_variety,mod_tillage_class,mod_comparison_baseline,mod_n_observation_pairs,mod_n_experiments,mod_analysis_type,mod_koppen_class,mod_soil_texture_class,mod_crop_class,mod_outcome_category,mod_analysis,mod_mean_difference_g_C_per_m2,mod_precipitation_fallow_mm,mod_precipitation_growing_mm,mod_year_of_observation,mod_tillage_depth_cm,mod_study_year,mod_K_rate_kg_ha,mod_P_rate_kg_ha,mod_P_fertilizer_kg_ha,mod_K_fertilizer_kg_ha,mod_growing_season,mod_tillage_history,mod_cropping_system,mod_rotation,mod_pooled_n_observations,mod_number_of_studies,mod_regression_equation,mod_r_squared,mod_study_duration,mod_rotation_type,mod_rotation_diversity,mod_includes_legume,mod_period,mod_years_in_period,mod_n_rotations_pooled,mod_plot_size_m2,mod_bed_type,mod_year_of_data,mod_koppen_climate,mod_clay_content_g_kg,mod_mean_annual_temp_C,mod_site,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_nutrient_treatment,mod_study_duration_seasons,mod_n_farms,mod_n_cropping_systems,mod_n_weather_repetitions,mod_n_simulated_years,mod_total_data_points,mod_simulation_condition,mod_soil_organic_carbon_pct,mod_seed_rate_kg_ha,mod_num_varieties_tested,mod_num_farms,mod_aridity_index_or_precipitation,mod_fertilizer_type,mod_cover_crop_treatment,mod_weed_control,mod_pre_crop,mod_rainfall_oct_jun_mm,mod_temperature_oct_jun_C,mod_harvest_year,mod_planting_system,mod_planting_geometry,mod_residue_amount_t_ha,mod_n_fertilizer_rate_treatment,mod_n_fertilizer_rate_control,mod_clay_pct,mod_biochar,mod_sampling_depth_cm,mod_baseline_SOC_g_kg,mod_crop_variety,mod_residue_pct,mod_NPK_pct_of_recommended,mod_soil_organic_matter_pct,mod_planting_season,mod_tillage_type,mod_cover_crop_species,mod_insect_exclusion,mod_study_duration_years_under_notill,mod_elevation_masl,mod_seasonal_rainfall_mm,mod_plant_population
KennethROlson_2014_LongTerm_Effects_of_Cover_Crops,corn grain yield,Mg/ha,table,Table 6,6.1,6.49,-6.009244992295849,6.0,6.0,,,,,,,,,No-till with cover crops,Moldboard plow with cover crops,high,High rainfall year (112.8 cm growing season).,"Long-Term Effects of Cover Crops on Crop Yields, Soil Organic Carbon Stocks and Sequestration","Kenneth Olson, Stephen A. Ebelhar, James M. Lang",2014,Open Journal of Soil Science,10.4236/ojss.2014.48030,corn,temperate,"southern Illinois, USA",silt loam (Grantsburg),rainfed,retained (cover crops: cereal rye),corn-soybean rotation,12,,,,,,,,,,218.0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KennethROlson_2014_LongTerm_Effects_of_Cover_Crops,corn grain yield,Mg/ha,table,Table 6,6.13,7.68,-20.182291666666664,6.0,6.0,,,,,,,,,No-till without cover crops,Moldboard plow without cover crops,high,2011: MP no-cover (7.68b) was significantly higher than MP with-cover (6.49a) per Table 6 footnote. This is only significant within-tillage cover crop difference for corn in the entire study. The NT vs MP between-tillage comparison is not statistically tested.,"Long-Term Effects of Cover Crops on Crop Yields, Soil Organic Carbon Stocks and Sequestration","Kenneth Olson, Stephen A. Ebelhar, James M. Lang",2014,Open Journal of Soil Science,10.4236/ojss.2014.48030,corn,temperate,"southern Illinois, USA",silt loam (Grantsburg),rainfed,removed (no cover crops),corn-soybean rotation,12,,,,,*,,,,,218.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KennethROlson_2014_LongTerm_Effects_of_Cover_Crops,corn grain yield,Mg/ha,table,Table 6,9.1,9.64,-5.601659751037354,6.0,6.0,,,,,,,,,No-till with cover crops,Moldboard plow with cover crops,high,6-year average corn yield. Paper states annual average yields were not significantly different between tillage treatments with and without cover crops.,"Long-Term Effects of Cover Crops on Crop Yields, Soil Organic Carbon Stocks and Sequestration","Kenneth Olson, Stephen A. Ebelhar, James M. Lang",2014,Open Journal of Soil Science,10.4236/ojss.2014.48030,corn,temperate,"southern Illinois, USA",silt loam (Grantsburg),rainfed,retained (cover crops: cereal rye),corn-soybean rotation,12,,,,,ns,,,,,218.0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-year average (2001-2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KennethROlson_2014_LongTerm_Effects_of_Cover_Crops,corn grain yield,Mg/ha,table,Table 6,9.41,9.76,-3.586065573770488,6.0,6.0,,,,,,,,,No-till without cover crops,Moldboard plow without cover crops,high,6-year average corn yield. Paper states annual average yields were not significantly different.,"Long-Term Effects of Cover Crops on Crop Yields, Soil Organic Carbon Stocks and Sequestration","Kenneth Olson, Stephen A. Ebelhar, James M. Lang",2014,Open Journal of Soil Science,10.4236/ojss.2014.48030,corn,temperate,"southern Illinois, USA",silt loam (Grantsburg),rainfed,removed (no cover crops),corn-soybean rotation,12,,,,,ns,,,,,218.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-year average (2001-2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1 of 3-year experiment. Bars appear similar with no significant separation in year 1.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),9.5,10.5,-9.523809523809524,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1. Rice and wheat straw returned to soil under T2/T8.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY = RY + (WY × WP)/RP. Values estimated from bar chart. Year 1. Organic fertilizer = decomposed pig manure at 12500 kg/ha.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.5,11.5,-8.695652173913043,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY values estimated from bar chart. Year 2. Yield gap between tillage types growing over time.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,2,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,11.0,-9.090909090909092,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY values estimated from bar chart. Year 2.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,2,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.3,11.8,-12.711864406779661,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY values estimated from bar chart. Year 2. COC treatment produced highest ERY among all treatments in this year.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.5,12.5,-16.0,3.0,3.0,,,,,,,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",medium,ERY values estimated from bar chart. Year 3. Text states T1 produced 6.50% higher yield than T7 for rice in 2015; difference became significant by year 3. Significance letters differ between T1(a) and T7(b).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),9.5,11.0,-13.636363636363635,3.0,3.0,,,,,,,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",medium,ERY values estimated from bar chart. Year 3. Text states straw return decreased rice yield by 14.78% vs organic fertilizer. Significance letters differ: T2(b) vs T8(c).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat),,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Equivalent rice yield (ERY),t/hm2,figure,Figure 1 (estimated from figure),10.0,12.8,-21.875000000000007,3.0,3.0,,,,,,,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",medium,ERY values estimated from bar chart. Year 3. Largest yield gap. Text: T3 (COC) increased rice yield by 22.10% vs T8 (NSC). Significance letters: T3(a) vs T9(c).,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice-wheat rotation (combined ERY),subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,3,,,,,*,,,,,,,,,,,,,,,,,,,,,,,225 (rice) + 270 (wheat) + organic 12500 kg/ha,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice effective panicle number (EP),x10^4/hm2,table,Table 4,318.27,332.6,-4.308478653036692,3.0,3.0,SE,,1.54,8.26,1.54,8.26,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",high,"Yield component, not grain yield. T1(a) significantly higher than T7(b). EP is main factor impacting rice yield per text.","Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,3,,,,<0.05,b vs a,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice effective panicle number (EP),x10^4/hm2,table,Table 4,302.49,311.22,-2.805089647194916,3.0,3.0,SE,,7.1,12.47,7.1,12.47,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",high,Yield component. T8(c) is lowest EP. Text: T8 produced 10.92% lower EP than T3.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,3,,,,<0.05,c vs b,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice effective panicle number (EP),x10^4/hm2,table,Table 4,310.46,335.51,-7.466245417424224,3.0,3.0,SE,,6.85,2.38,6.85,2.38,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",high,Yield component. T3(a) has highest EP of all treatments.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,3,,,,<0.05,b vs a,,,,,,,,,,,,,,,,,,,,,,,225 + organic 12500 kg/ha,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conventional 30 cm vs no-till 0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice grain number per panicle (GNP),grains/panicle,table,Table 4,119.34,120.82,-1.2249627545108341,3.0,3.0,SE,,1.05,3.24,1.05,3.24,,,"No-tillage with chemical fertilizer (T7, NC)","Conventional tillage with chemical fertilizer (T1, CC)",high,Yield component. No significant difference between treatments for GNP in rice.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed,rice-wheat double cropping,3,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice grain number per panicle (GNP),grains/panicle,table,Table 4,119.52,119.48,0.03347840642784737,3.0,3.0,SE,,2.05,2.1,2.05,2.1,,,"No-tillage with straw return and chemical fertilizer (T8, NSC)","Conventional tillage with straw return and chemical fertilizer (T2, CSC)",high,Yield component. Virtually identical GNP between T8 and T2.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,straw returned,rice-wheat double cropping,3,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeSong_2019_Effects_of_tillage_and_straw,Rice grain number per panicle (GNP),grains/panicle,table,Table 4,119.22,120.37,-0.9553875550386356,3.0,3.0,SE,,2.26,2.28,2.26,2.28,,,"No-tillage with organic and chemical fertilizer (T9, NOC)","Conventional tillage with organic and chemical fertilizer (T3, COC)",high,Yield component. No significant difference for rice GNP.,"Effects of tillage and straw return on water-stable aggregates, carbon stabilization and crop yield in an estuarine alluvial soil","Ke Song, Xianqing Zheng, Weiguang Lv, Qin Qin, Lijuan Sun, Hanlin Zhang, Yong Xue",2019,Scientific Reports,10.1038/s41598-019-40908-9,rice,subtropical,"Chongming Island, Shanghai, eastern China",estuarine alluvial soil,irrigated,removed (organic fertilizer applied),rice-wheat double cropping,3,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,225 + organic 12500 kg/ha,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
